session_establishment_rate,session_modification_rate,session_deletion_rate,pfcp_message_type,sequence_number,average_latency_ms,packet_loss_rate,jitter_ms,bandwidth_utilization,slice_type_encoded,qos_flow_identifier,pdu_session_type,dnn_encoded,protocol_version,message_length,node_type_encoded,encryption_strength,authentication_method,certificate_validity,peak_hour_indicator,weekend_indicator,geographic_region,cpu_utilization,memory_utilization,network_congestion_level,handover_success_rate,beam_management_efficiency,massive_mimo_gain,carrier_aggregation_bands,inter_arrival_time,burst_size,flow_duration,throughput_latency_ratio,efficiency_score,anomaly_score,time_since_last_session,session_frequency,periodic_pattern_strength,user_experience_quality,network_reliability_score,service_availability,edge_processing_delay,cloud_offload_ratio,mec_utilization,attack_type,label
13.740917921698427,11.610418400488191,159.95076025417265,6,ID_000000,6.14586444373254,0.0069643165794516,3.8265636415619255,64.54188003879686,3.0,44.0,1,11.0,1.0,540.0,1.0,256,2.0,288.0,0,1,9.0,78.92361525413271,65.3430827706708,2.0,0.918497598601642,0.8027228013380553,15.097279065496943,3.0,1.62486726021464,10.0,15.86734543177806,2.244744402141256,0.5096055785699403,0.6962099781889157,4.241022760706292,2.589026270592886,0.0048259597735747,4.47946501761537,1.0023588122729197,0.9086413538612071,0.5521672723653748,0.0392768231064396,0.7430271005325896,Malicious_Deletion,1
51.72045713139297,80.98911626869015,20.291349199304392,7,ID_000001,2.134047552547444,0.0021033603357226,8.146399267844126,49.002791772657794,1.0,50.0,0,19.0,1.0,388.0,6.0,256,2.0,184.0,0,1,2.0,28.236149653703432,69.4097154325299,1.0,0.943862842568464,0.5704691473773035,16.714215646854306,4.0,0.8080191007971478,8.0,6.504253306645065,25.386697854893967,0.41421658933217,0.4456577927047795,2.0385674615122618,2.751750659198789,0.2836886186403694,5.26738746329814,0.9191901002065308,0.9343476607115004,3.4272352746331247,0.0208721764106934,0.154253072783823,Malicious_Modification_Type2,4
35.48459603149525,119.35769523516863,23.9874827574087,57,ID_000002,3.2041237587100437,0.0012169307644337,0.3730016656571731,36.30325788384967,2.0,35.0,1,1.0,1.0,1170.0,3.0,256,0.0,110.0,0,1,5.0,23.58260847979249,60.69192631799019,3.0,0.9991676093376786,0.906934638111702,14.50751375702359,1.0,1.0985524715432853,3.0,1.912968116209212,10.4615781485221,0.3383688323706205,0.4785316410604815,5.863864036680723,3.490104609938197,0.1051390690265318,4.381831380014472,0.8228857367505145,1.025240946677665,1.6179318005953405,0.1816972333215721,0.0,Malicious_Modification_Type2,4
139.16643600434583,11.705916082427644,33.55669996480569,8,ID_000003,3.991292121267798,0.0025238172100065,1.7683346980407566,70.06815504109723,3.0,37.0,1,0.0,1.0,1170.0,1.0,256,1.0,35.0,1,0,1.0,140.76802907976057,94.2946283002838,4.0,0.918084750148,0.8906471030525487,4.102974231320094,1.0,1.03960778886318,11.0,0.55975412655058,35.70137605153125,0.6329170931255136,1.786797382893468,4.401951216694914,1.2179715005691587,0.1605597562498921,3.5100905662040027,0.8762051783731303,1.0009827487635523,2.706782937055949,0.3879918274985411,0.4136515072927914,Malicious_Establishment,2
458.1908693965736,190.7701332297856,48.320372346733066,3,ID_000004,2.0302624134973075,0.0015551760159213,0.2775598945892638,80.14326785604516,3.0,6.0,2,15.0,1.0,0.0,3.0,128,1.0,0.0,0,1,4.0,46.88848464396796,33.9588218229642,4.0,0.9582050123090726,0.7600860501401994,0.0,3.0,0.590049090431754,9.0,3.432966678943686,211.40366251890475,0.7508255802128451,0.0208578135528978,1.0830386189914458,0.4263177823070956,0.1438164026550413,3.7326098743648863,0.8899214862946309,1.012472194420882,3.988244009555912,0.3348890541107476,0.0,Protocol_Fuzzing_Attack,7
43.91842947477271,84.51436064955371,20.97058229737089,8,ID_000005,5.258830659585688,0.0007770019007,3.228322981360414,71.25573171877465,3.0,41.0,1,12.0,1.0,1300.0,2.0,128,3.0,182.0,0,1,2.0,16.886895978381784,55.57879839723356,1.0,1.006157320852353,0.6905247878061161,17.621439934039454,1.0,1.8934360822693197,6.0,0.2191682279708929,8.223199814242243,0.7670281397777738,0.609040466035349,3.126047477939649,1.6681453754872442,0.1182207021266039,4.067426598160746,0.8995875306495412,1.0384587695388818,3.65580003988668,0.0607480821333079,0.0,Malicious_Modification_Type2,4
2.510289594617713,16.292167598845083,104.1480460235614,5,ID_000006,2.829943222463758,0.0140701377841645,1.5323405974664606,29.4040244323318,3.0,4.0,2,18.0,1.0,516.0,5.0,128,3.0,142.0,0,1,6.0,49.208225764180085,44.29073865990435,4.0,0.8176649218819225,0.6836993161559106,10.570946543149772,1.0,3.081363167614766,9.0,0.1608907232140876,0.8814368131435395,0.254620702222004,0.0897229415570479,2.576554702474914,0.0241240234104169,0.1032282849312399,4.328960361941716,0.8399559788268571,0.9406402866793496,1.2069101717378838,0.0261501738670121,0.1422176776110244,Malicious_Deletion,1
830.6463447869742,9.904851887893075,33.39088730524008,50,ID_000007,5.617174091238407,0.0041330318682269,4.643629095801711,103.22686841028164,0.0,21.0,1,11.0,1.0,834.0,0.0,128,1.0,66.0,1,1,1.0,103.71707675707604,83.66355004395271,4.0,0.8930179741386091,0.6357803196816125,14.46776432718007,3.0,6.865128222583033,13.0,3.958151322716783,171.03561554161536,0.8470100512123344,0.93863929955081,4.398038235250845,0.2761123027374316,0.3236557703348811,4.468068838659598,0.8060783521504203,0.9126636410115172,0.7605236200299722,0.0172308168249018,0.973704695704306,Denial_of_Service,8
16.471838359071572,0.0,23.975669304103093,57,ID_000008,4.925100657408119,0.0054934739094923,3.334983700361614,51.69797867471876,3.0,240.4715728512766,1,16.0,1.0,1146.0,4.0,256,3.0,87.0,1,0,6.0,81.64881190511936,109.27124138373875,4.0,1.021994410259404,0.635442174307642,9.761052643419989,1.0,301.32350354783944,6.0,0.6214164160182122,3.466497871869007,0.5234533099778823,0.6791010623365441,0.0,0.1459951115023467,0.0464654510529181,2.226593227284829,1.1197319459334023,1.0177183123975186,3.419715597595252,0.2005500561736418,0.3082514814165327,Protocol_Fuzzing_Attack,7
6.63177288503827,5.570449214318152,200.2466848541718,52,ID_000009,0.735249840634319,0.0124397042267717,2.0543644834768737,58.67971881250294,1.0,8.0,1,16.0,1.0,827.0,0.0,256,0.0,253.0,0,1,3.0,8.53392151989593,73.91035203096224,2.0,0.936308471021879,0.6335483082814705,19.96241705741942,2.0,3.4160697712524355,12.0,9.188854525611978,10.52177389364426,0.5262571177761065,0.7955798878371271,1.4152148872003685,2.2987248135891547,0.007631213381443,4.201689882464865,0.8214967672397316,1.0349348758389352,3.4161990001749007,0.2575121494465299,0.651491192560635,Malicious_Deletion,1
